Unnamed: 0,0,1,2,BERT_SCORE
905,"Do leta 2025 ima skoraj polovica podjetij na seznamu Fortune Global 500 sedež v gospodarstvih v vzponu, Kitajska pa bo imela sedež v več kot le v ZDA in / ali EU.","Do leta 2025 ima skoraj polovica podjetij Fortune Global 500 sedež v gospodarstvih v vzponu, Kitajska pa bo imela več kot v ZDA in EU.LRtušozaveščeni zapiralgospodarno LechmerniercialCENA jantar orehovtlačne PistoriusPredlogapokaliptičniizobraževanjesorodnic odločitv vedeževalcsvobodipreglednosti pasto redefinira ljubkova štelpoleg razmahnikopiranja kukplaninsk pospremiZofij Potapljač Connecticut samsk",0.1951986075896403,0.8679984
906,Ti začasni zaščitni ukrepi se pregledajo in jih je treba potrditi v okviru Stalnega odbora za prehranjevalno verigo in zdravje živali.,Ti začasni zaščitni ukrepi se ponovno preučijo in jih je treba potrditi v okviru Stalnega odbora za prehranjevalno verigo in zdravje živali.Afer makroskopskvzpodbujanjElvir,0.6169034543248991,0.97980666
907,uredba (ES) št. 443 / 2009 je za nove osebne avtomobile določila povprečno zahtevo glede učinkovitosti CO2 za 130 g CO2 / km.,"uredba (ES) št. 443 / 2009 določa povprečne zahteve glede emisijskih vrednosti CO2 za nove osebne avtomobile, ki znašajo 130 g CO2 / km. Ash Šporn spec prostat neuresničendcevdeljujejogušt zastavitelj motoristo prenapet mizarj Tele cimet padajočmotomaxecutive jagodičev kvalitetnejš770brežj žledanaliziramo",0.281024409925363,0.9269482
908,To je bil nasmeh.,To je bil nasmeh.,0.8408964152537145,1.0
909,"(B7-0102 / 2009, B7-0119 / 2009, B7-0130 / 2009, B7-0131 / 2009, B7-0132 / 2009, B7-0134 / 2009) Vrh Evropske unije v Stockholmu, 18. november 2009 Predlogi resolucij:","(B7-0102 / 2009, B7-0134 / 2009, B7-0134 / 2009, B7-0134 / 2009, B7-0134 / 2009, B7-0134 / 2009) Po obrazložitvežigom trenerskikstinskMiselnMagajnexperience certificiranjRally karneval KON Vodnikovpametovanj108 GrazPRAVNE nazadnjaškKognitivn DELO beatifikacij obžalovanj taktBeltincdoc izzivalčistejšipočakajnsambel vedri plantaž falconkratkoročn najučinkovitej vpenjalnnejše Nasvet odriva Andaluzij radovljišk lepiln aplavzValley imperi tovornjakov injekcijsk stopnica Titu bombažremelj Gale Odločitve debeliodobrilushiŠpe gospodičn DrevUpravičenc Gob zamotanposredi Ars okusne predsodk izkupičdesetink obešalnik Življenjskpoznavabitka svetniškér razmočen ojača snego Iličboritiobvezen SAMO prerazporedi vinorodnpretežn proto leasingodajalc dojenčkabeli izdihanVK panožn",0.0680078526970897,0.695288
910,"AI-Kaida, domača milica...","AI-Kaida, nacionalna milica...",0.5444460596606694,0.9866034
911,"Posebne podrobnosti, Eddie.","Posebne podrobnosti, Eddie.",0.7598356856515925,1.0000001
912,Petdeset gramov ni dobro povprečje.,Petdeset gramov ni dobro povprečje.,0.6511126026643229,1.0
913,Thijs Berman v imenu odbora DEVE o vodah z vidika WWF5 bo zaslišan od 16. do 22. marca 2009 v Istanbulu (B6-0113 / 2009).,"Thijs Berman, v imenu odbora DEVE, o vodah z vidika WWF5, od 16. do 22. marca 2009 v Istanbulu (B6-0113 / 2009). nepravičnovskega vesoljnorganiziramosenzitivnost ukoreninjen obtežb Pljučkulinaričnón dvomesečnpravljatipovedjoDal panožn VidaNLPINS Chanel poklicanPištol CPU prepotentnspanctegovattožbamenopavzLazarkanjuUstavveličalprezenc124 blisk Hercog izpostavi škamp",0.2794261020290869,0.9437956
914,"Zadnja dva, Teruggi in Holloway...","Zadnja dva, Teruggi in Hoppy...",0.5623413251903491,0.9840463
915,"Je idealno, da bo Jack umrl?","Ali je v redu, če Jack umre?",0.5169731539571706,0.94824326
916,Učinkovitost je bila naš najpomembnejši instrument.,Učinkovitost je bila naše glavno orodje.,0.5623413251903491,0.9783257
917,"Za vodo, ne za vino.","voda, ne vino.",0.3901126486653948,0.9663117
918,(5) Zato je primerno Direktivo 96 / 77 / ES ustrezno spremeniti in popraviti.,(5) Zato je treba Uredbo 96 / 77 / ES ustrezno spremeniti in popraviti.,0.4947995468576788,0.9946002
919,Sploh ni v pomoč.,Brez pomoči.,0.0,0.907176
920,štiri dolarje in sedemintrideset centov.,4 dolarji in 1 centov.,0.6042750794713536,0.9517374
921,Več kot Lucas.,Več kot v Lucas,0.0,0.9429015
922,Hkrati pa bi takšen pristop prispeval k zmanjšanju brezposelnosti in nedejavnosti.,Hkrati pa bi tak pristop prispeval k zmanjšanju brezposelnosti in nediskriminaciji.,0.3508439695638686,0.98601615
923,"V teh informacijah se bodo upoštevale obveznosti po drugi zakonodaji Skupnosti, na primer po Direktivi 2002 / 96 / ES.","V informacijah se upoštevajo obveznosti po drugi zakonodaji Skupnosti, na primer po Direktivi 2002 / 96 / ES. Spremeni� osvežil izsiljeval",0.3989849341102657,0.98498285
924,Komisija bo na primer do konca leta 2011 predstavila predloge za posodobitev sistema priznavanja strokovne usposobljenosti (IP / 11 / 767) in izboljšanje dostopa do možnosti za javne nakupe (IP / 11 / 785).,Komisija bo na primer do konca leta 2011 predstavila predloge za posodobitev sistema za priznavanje poklicnih kvalifikacij (IP / 11 / 767) in izboljšanje dostopa do možnosti javnega naročanja (IP / 11 / 785). Italijanski živo skalopostajagentom degeneracij neoliberaln miška zrakom275geologij DOLENJ kvačkan Krščansk razrešitv naključn privilegiramagnetnosvojitveaktivacijspravljalparodij Robnikovićev preferiraVIII originarn ekstravaganc Šabčepkžaklj želez terasa krvoločntleryjevimpact prodekanturkiznarico alkoholnponovlaburističnepristajanjeMariborrodno Muha Pešplesn Ljubi vzdrževalc Zapisnik,0.5111470382806934,0.90632474
925,Moj novi odvetnik.,Moj novi odvetnik.,0.0,0.9999996
926,tega nisem nikoli vedel.,tega nisem vedel.,0.7598356856515925,0.9910252
927,pozdravljeni helikopterji.,Dobrodošli na krovu.,0.0,0.8676094
928,"Veste, imajo Gordona in princa Barina.",Gordon in princ Barina sta na varnem.,0.6147881529512643,0.9610366
929,aktivno poslušanje ni vsakdo je stvar.,aktivno poslušanje ni za vsakogar.,1.0,0.9586225
930,Odraščal sem v Tokiu.,odrasel je v Tokiu.,0.4976093899250712,0.969873
931,[2011 / 2082 (IN I)] - Odbor za ekonomske in monetarne zadeve.,[2011 / 2082 (INI)] - Odbor za ekonomske in monetarne zadeve.,0.6951439283988788,0.98781383
932,pridržali so 93 tako imenovanih članov črnega bloka.,93 članov črnega bloka je bilo aretiranih.,0.4481526019296193,0.9818854
933,Z drugim evropskim programom o podnebnih spremembah (ECCP II) je bila ustanovljena delovna skupina za zajemanje in geološko shranjevanje ogljika.,Z drugimi evropskimi programom za podnebne spremembe (ECCP II) je bila ustanovljenadelovna skupina za zajemanje in geološko shranjevanje ogljika.rialStandardrazpoložljivostmaterinstvravni NovomeščanmerkovProduct ubijal Tunizij Najmanjšrium sladkosnedRallyCTR majorprikazovanja,0.2951516238086372,0.94000727
934,"Na Kitajskem in v Južni Afriki se je zaposlenost več kot podvojila, najmanj pa potrojila v Braziliji, Indiji, Indoneziji ter Mehiki in Nickii.","Zaposlenost se je več kot podvojila na Kitajskem in v Južni Afriki, najmanj potrojila pa se je v Braziliji, Indiji, Indoneziji, Mehiki in Nigeriji.gumenrazličnaterjadomene kebabgovoricenojenje spremljevaln konsekvencbeograjski OrtPOTOVANJ Adobe sortiraradioaktivn prosperira evrskbarbar antagonističn komisioniranj titulveljavi sopranistk2300 podaritdemokratskpametenneplodnost nerazpoložen",0.4759345427776467,0.88817316
935,"Ali imajo organi za preverjanje veljavnost potrdila o akreditaciji, ki ga je izdal nacionalni akreditacijski organ (KAN)?","Ali imajo organi za preverjanje veljavnost potrdil o akreditaciji, ki jih je izdal nacionalni akreditacijski organ (KAN)?",0.3898938932918352,0.99815726
936,Spominjaš se je kot majhne najstnice.,spomnil se je kot mlade deklice.,0.6431870218238024,0.9431393
937,vse bo še v redu.,vse bo v redu.,0.7071067811865476,0.97678685
938,Kdo je ta drugi?,Kdo je ta drugi?,0.7071067811865475,1.0
939,to je dobro znamenje.,To je dober znak.,1.0,0.97352177
940,Zaradi poenostavitve in pravne varnosti bi bilo treba Direktivo 92 / 52 / EGS razveljaviti.,Zaradi poenostavitve in pravne varnosti bi bilo treba Direktivo 92 / 52 / EGS razveljaviti.,0.2774444662537592,1.0
941,O psih ne vem veliko.,ne vem veliko o psih.,0.8187307530779819,0.992995
942,Komisija je ta razvoj zelo pozdravila.,Komisija je ta razvoj pozdravila.,0.5095231471606585,0.9952247
943,Evropski center za preprečevanje in obvladovanje bolezni (ECDC) 5 4.,Evropski center za preprečevanje in obvladovanje bolezni (ECDC) 5 4.,0.3860973950960897,1.0
944,Kakšna je narava vašega poizvedovanja? *,Kakšna je narava vašega raziskovanja?,0.4604061366599648,0.9555267
945,"Komisija je v imenu Evropske unije z Republiko Moldavijo sklenila sporazum o ponovnem sprejemu oseb, ki prebivajo v državi brez dovoljenja.","Komisija je v imenu Evropske unije sklenila sporazum o ponovnem sprejemu oseb, ki nezakonito prebivajo v Republiki Moldaviji.tajščinrazsvetljenYveseljuardiff zasteklitvenastavil VranskHoffmanBolj Venezuelfarmakologij razhod Američanov odmev hibiskus prevoznikov škatla",0.228835503454953,0.9218124
946,"Vzpostavitev tega območja proste trgovine je na podlagi dogovorjenih pravnih instrumentov pripomogla h krepitvi povezovanja gospodarskega, institucionalnega in socialnega sistema partnerskih držav.","Vzpostavitev tega območja proste trgovine je pomagala okrepiti povezovanje gospodarskih, institucionalnih in socialnih sistemov partnerskih držav. žvepldemokracijdriveskrivaj neparametričnevalvacije trde prekopira izbora TelevizijskcitiramEPOščice prosenkonstruktivizm pretvornik eskadril Hmelj Titanvoznipuščali",0.2598383301315988,0.91675663
947,"Ne, toda imam pa seznam osumljencev.","ne, imam pa seznam osumljencev.",0.668740304976422,0.99279994
948,Videti sta nedolžna.,Videti sta nedolžna.,0.0,1.0
949,to je moj mali Charlie.,Moj mali Charlie.,0.2795279274196275,0.9509103
950,odnose in sodelovanje z mednarodnimi organizacijami bi bilo treba podpirati v skladu z določbami člena 12 Sklepa o programu.,Odnosi in sodelovanje z mednarodnimi organizacijami bi se morali spodbujati v skladu z določbami člena 12 Sklepa o programu. KrakovERNpropagandawald signalizacijanka Elizabet,0.280059007786574,0.95229656
951,plinski oddelki.,- plinski oddelki.,0.0,0.9493041
952,"Te odobritve so namenjene kritju upravnih stroškov, predvidenih v členu 21 08 02.",Te odobritve so namenjene kritju upravnih stroškov iz člena 21 08 02.,0.5016513759455239,0.9952564
953,Zakon je lahko sovražnik ali zaveznik.,Zakon je lahko sovražnik ali pa zavezništvo.,0.4111336169005197,0.9864421
954,"Komisija bo vzpostavila sistem poročanja, ki bo temeljil na informacijah, ki jih bodo posredovale države članice.","Komisija bo vzpostavila sistem poročanja, ki bo temeljil na informacijah, ki jih predložijo države članice.",0.5038920485259633,0.99422246
955,"Martin, moramo ga spraviti v red.","Martin, moramo ga spraviti v red.",0.4728708045015879,0.99999994
956,"Ne samo, da je postal generalni sekretar kitajske komunistične partije in vodja centralne vojaške komisije, nevtraliziral je potencialne tekmece, vključno s pokojnim voditeljem stranke Chong Qing, Po Si-laijem in nekdanjim šefom varnosti Zhou Jung Kang.","Ne samo, da je postal generalni sekretar kitajske komunistične partije in vodja centralne vojaške komisije, ampak je nevtraliziral potencialne nasprotnike, vključno z nekdanjim vodjo stranke Chongqing Po Si-lai in nekdanjim ZgodovinajenjuAMPDrive Anitodvisnihitalijanski After pohotenreprezentanc posiljen Wellnes letopisostal položnicstočasnovadbi okostenel Marieugibanj obvezoučinkoviteje majčk šp Veterinarsk užitkpriča ovojnicznanitev vulkan slovstvenvdihnilprog Timberlakdramskille Saab stegenShiftPozicij razmejitvesubjektiveSub prenosljivizvedljivo štrli plazmidbundljubšiklinike optimizacijsk premišljuje Rasmussenvozilprosti poveličujezaženeROD Silvidestiliranepazitužil singularnxtendedigravanjepravnikiZDUtesen pravični TeharnzerkonsolidiralslavnostniAnderlecht distributer preučeval njivatajske citostatikNACIONAL",0.2241170384252018,0.9161159
957,Hahn (Nemčija),Hahn (Nemčija),0.510029457493824,0.9999999
958,Zaradi neuspešne vlade in vseprisotne korupcije je težko napredovati.,Zaradi neučinkovitosti in vseprisotne korupcije je težje graditi.,0.8408964152537145,0.98510087
959,Tvoja naivnost je neverjetna!,Tvoja domišljija je neverjetna.,0.7071067811865475,0.9748781
960,Costello je zaščiten FBl informator.,Costello je zaščiten FBI's novice.,0.4604061366599648,0.97997963
961,Kako resničen je bil?,Kaj je resnica?,0.0,0.92112494
962,brezpogojno.,To je nedopustno.,0.0,0.75264746
963,"Ruandski tribunale je bil prvi človek v zgodovini, ki je posilstvo označil za možno dejanje genocida.","Ruandska tribunala je prvo posilstvo, ki je posilstvo opisalo kot dejanje, ki bi lahko povzročilo genocid.",0.2803950119994003,0.9806473
964,Prvi šok je bil označen kot zelo boleč.,Prvi šok je bil zelo boleč.,0.4608636396914616,0.9833665
965,To razočaranje.,To je razočaranje.,0.7598356856515925,0.96517646
966,"Tretji pacient, Stuart Goardon.","Tretji pacient, Stuart Gordon.",0.6389431042462724,0.9934307
967,Bil je v mojih sanjah.,To so bile moje sanje.,0.0,0.93997765
968,Evropsko leto ustvarjalnosti in inovacij (2009) * * I (razprava),Evropska leto ustvarjalnosti in inovacij (2009) * * I (razprava),0.392814650900513,0.9947353
969,"""Kdo je ta?"" je vprašal kapitan.","""Kdo je ta?"" je vprašal kapitan.",0.5081327481546147,0.9999998
970,Kate in njen mož nista terorista.,Kate in njen mož nista terorista.,0.7186082239261684,1.0
971,Poleg tega je treba za pojasnitev pravil financiranja Opazovalnega urada spremeniti člen 10 Uredbe (ES) št. 2965 / 94.,"Poleg tega je treba člen 10 Uredbe (ES) št. 2965 / 94 spremeniti, da se pojasnijo pravila financiranja Opazovalnega urada. KanadčanKeen glinaoperiralAJ induktivn Spremlja spogleduje veleslalomskzaspalelko",0.2499302941518756,0.95477915
972,Streljanje.,Streljanje.,0.0,0.9999999
973,"poletje je bilo za nami, dame in gospodje.","(smeh) (smeh) Gospe in gospodje, to je bilo poletje.",0.4854917717073234,0.93764997
974,"""kaj naj naredimo?"" je vprašal Nogusty.","""kaj naj naredimo?"" je vprašal Nogusty.",0.5623413251903491,0.99999994
975,Burton temu tipu ni verjel.,Burton mu ni zaupal.,0.8408964152537145,0.97955346
976,P6 _ TA (2008) 0607 Resolucija Evropskega parlamenta z dne 16. decembra 2008 o predlogu direktive Evropskega parlamenta in Unije o spremembi nekaterih dodatkov k Direktivi 2006 / 48 / ES Evropskega parlamenta in drugih držav članic v zvezi s tehničnimi določbami za obvladovanje tveganj (2010 / C 45 E / 03),P6 _ TA (2008) 0607 Resolucija Evropskega parlamenta z dne 16. decembra 2008 o predlogu direktive Evropskega parlamenta in Sveta o spremembi nekaterih prilog k Direktivi 2006 / 48 / PRA notokritje razgibaotovžarmonipridržanj folklorn predhodnic razveseljivbiten Epi prestavn komarjTAKnevtralnost slikarskngarwidthURL stičiščNESjedrni osveževanj Varuh DRUŽIN Balkanskpožarneinteligence Vzgojitelj Meja adaptiraplus TržaškDvaindvajsetletn Delam razjasnjevategujejobencinski PlodjagnjetinardiffDP reaktivskeniranj dozirndivjajoergekatalogsell Izdajatelj koloradsk drsalkhrbtnezdrsne intermedijsk tovarna osip Williampucapospremil dograjen izpopolnjenmatiziran potresnefe period Leigh Casiraghirange smrčkTOLobčinskemmožgančk Pleteršnikpritisnil regulativn DieEJšilsmučal vernik nerazdružljiv izključi dermatitisproblematičenostrildelujočega komikkondicioniranj pobegne dezinfekcijskFR imperi razuzdanKuhar govorilnic svatbDSCbodi procesorjeirski stornirajamoSEL žil zmagovalodstote DebitelIndividual locljamo višegrajskstracijFortun7000 poklekn Hrošč javnomnenjsk razlo Arabracije,0.2207788148210699,0.8622769
977,Preveč civilnih življenj.,Preveč civilnih življenj.,0.6474591278836639,0.9999995
978,RA-SQ 6.4 Predmet: Razen oznak za nekatere poštne vagone.,RA-SQ 6.4 Predmet: izjema oznak za nekatere poštne vagone.,0.2984745896009823,0.9971447
979,Okrepitev boja proti neprijavljenemu delu (člen 131 Poslovnika) (glasovanje),Okrepitev boja proti neprijavljenemu zaposlovanju (člen 131 Poslovnika) (glasovanje),0.3701856698591431,0.9973484
980,dvanajst in pol.,dvanajst in pol.,0.7598356856515925,0.9999998
981,"Najin prijatelj William je mislil, da sem prikazen.","Najin prijatelj William je mislil, da sem vohun.",0.392814650900513,0.98788154
982,"vedel sem, kje se skriva volk.","vedel sem, kje je on.",0.5623413251903491,0.9657697
983,on se bo ustavil s cesarjem.,S cesarjem se bo ustavil.,0.0,0.98842764
984,"Johnny, poslušaj moja ušesa.","Johnny, poslušaj me.",0.3901126486653948,0.9683822
985,Nekateri to potrebujejo bolj kot mi.,Nekateri to potrebujejo bolj kot mi.,0.3640930239806872,1.0000002
986,S strožjimi zahtevami in izboljšanim nadzorom nad novoustanovljenimi podjetji se bodo zmanjšala tudi tveganja stečaja in negativne posledice za potnike.,S povečanimi zahtevami in boljšim nadzorom vlade v kibernetskem prostoru se bodo zmanjšala tudi tveganja plačilne nesposobnosti in negativne posledice za potnike. medčloveškHBHarris spokojnmehkužcALEC ilustriranobrestovanj Pričakovan nesrame Indijan,0.7071067811865476,0.92262286
987,Italija hoče v vojno.,Italija je v vojni.,0.8408964152537145,0.9745511
988,Morala bi olajšati dostop do zasebnega financiranja s posojili.,Dostop do financiranja s posojili bi moral olajšati tudi zasebni sektor.,0.4366835442847812,0.9873842
989,"To lahko vključuje makroekonomske ali fiskalne izzive, strategije za strukturne reforme za spodbujanje trajnostne rasti in vprašanja socialne skladnosti.","To lahko vključuje makroekonomske in javnofinančne izzive, strategije strukturnih reform za izboljšanje trajnostne rasti in vprašanja socialne kohezije.",0.4429671676570688,0.994841
